feature,importance
is_null_num_feature_828,0.03457581161278116
meta_target_2_6_vs_target_5_2,0.03456180484727026
num_feature_1814,0.0345345330657937
meta_target_1_1_vs_target_1_5,0.034251386113679234
num_feature_994,0.03418627809594183
num_feature_2048,0.034160196340670954
ratio_41_79,0.034100044563900686
meta_target_6_3_vs_target_7_3,0.03406624183650167
num_feature_976,0.03401315922777161
meta_target_5_2_vs_target_6_3,0.03380156877246738
num_feature_625,0.03374367818837765
is_null_num_feature_119,0.03359349907737208
cat_feature_40,0.03354415273663178
is_null_num_feature_1463,0.03340961721908079
num_feature_325,0.03326399917151413
num_feature_651,0.0332025765098568
num_feature_131,0.033157970103801365
num_feature_2203,0.0329468950216492
num_feature_1712,0.03290003304987267
num_feature_114,0.032884139451225515
is_null_num_feature_33,0.03287344500896791
num_feature_12,0.032813865389449484
null_pca_7,0.03280740568233903
int_36_x_126,0.03279534660618877
meta_target_9_4_vs_target_9_1,0.03271559234224049
num_feature_2015,0.03265197385059137
meta_target_2_5_vs_target_9_3,0.03249647784165276
meta_target_9_1_vs_target_10_1,0.032303495924830124
is_null_num_feature_1986,0.03225103733487731
num_feature_511,0.032242114394007114
diff_33_minus_42,0.03223933599290331
row_min,0.03216346168299725
num_feature_129,0.03207689027237673
meta_target_9_5_vs_target_2_3,0.03194947166021913
num_feature_489,0.0319429178842302
num_feature_540,0.03182853615767933
num_feature_2353,0.0318179704068379
num_feature_1500,0.03165441526143164
num_feature_542,0.03161344189731594
meta_target_9_6_vs_target_8_1,0.031504758844784285
num_feature_1619,0.031487423836807735
is_null_num_feature_817,0.031381177411250204
num_feature_94,0.031370864498845005
meta_target_5_2_vs_target_2_4,0.03132050635534273
meta_target_9_7_vs_target_2_1,0.031310117719676435
num_feature_214,0.03124911614698756
meta_target_9_3_vs_target_6_2,0.031138050491750363
num_feature_1633,0.031118011265459336
num_feature_395,0.031116159319062083
num_feature_1912,0.030825954773443097
num_feature_844,0.030806925284362394
is_null_num_feature_1147,0.030564277701599613
num_feature_1238,0.030525378790990244
num_feature_2012,0.03052007240418531
meta_target_7_1_vs_target_6_2,0.030405878395338124
num_feature_855,0.030341273139315228
meta_target_2_2_vs_target_3_2,0.030202780520007258
num_feature_446,0.030190473069402424
meta_target_3_4_vs_target_6_4,0.030137335803303408
meta_target_2_6_vs_target_3_2,0.030103448028867528
meta_target_6_2_vs_target_2_1,0.0300728326891107
is_null_num_feature_1234,0.029968050862689465
meta_target_3_3_vs_target_6_1,0.029957973651669224
num_feature_1940,0.02995231263757691
meta_target_6_1_vs_target_8_1,0.029894157572461673
num_feature_459,0.029876866608272344
int_51_x_95,0.02985492910467316
num_feature_1048,0.029852839491645862
num_feature_1697,0.029824834487648895
meta_target_3_3_vs_target_2_3,0.029713439853563214
meta_target_1_4_vs_target_6_1,0.029582483825611728
num_feature_2271,0.02949912518238433
meta_target_7_3_vs_target_3_1,0.029277272240304218
num_feature_1019,0.029192872855059632
num_feature_1860,0.02912650986077097
meta_target_9_2_vs_target_6_2,0.028953428850802706
meta_target_9_1_vs_target_5_1,0.028899981271834855
num_feature_963,0.028842331523085133
num_feature_1949,0.028808683650619657
meta_target_1_2_vs_target_2_1,0.028697510501565646
num_feature_120,0.028682971607265347
num_feature_562,0.02857258311594302
meta_target_10_1_vs_target_4_1,0.02851608452111085
num_feature_223,0.02836031604168588
meta_target_9_6_vs_target_6_1,0.02823586231450187
num_feature_1042,0.028122309863567792
meta_target_5_2_vs_target_9_3,0.02784703409716468
meta_target_1_3_vs_target_2_4,0.027697120388083953
num_feature_1156,0.02764416753556505
num_feature_2286,0.027605926256848795
is_null_num_feature_663,0.027505300722007794
num_feature_1257,0.027411196590258674
is_null_num_feature_530,0.027394344975537704
num_feature_1309,0.027286203454167247
is_null_num_feature_69,0.027065188965427377
meta_target_9_6_vs_target_3_2,0.027063057314525643
meta_target_3_5_vs_target_9_6,0.02688672050013807
num_feature_1574,0.026853741546908037
meta_target_2_3_vs_target_9_7,0.026791796931184133
meta_target_2_3_vs_target_9_5,0.026778102234701576
meta_target_8_1_vs_target_9_6,0.026709053723525136
meta_target_9_7_vs_target_9_3,0.02637740915367415
num_feature_524,0.026302731889139442
num_feature_1043,0.02607521715705126
meta_target_1_5_vs_target_2_2,0.026053254753525323
num_feature_2006,0.026003698579553047
freq_cat_feature_11,0.025984654252932726
num_feature_2020,0.02596045663109011
meta_target_2_7_vs_target_3_5,0.025899576545853797
int_15_x_104,0.025861198854252015
num_feature_1351,0.025819987859773103
num_feature_2322,0.02577160178962175
num_feature_1824,0.025669493456987328
num_feature_393,0.02564032094337802
meta_target_9_5_vs_target_9_7,0.025637385533101454
meta_target_6_3_vs_target_6_2,0.02562836537899266
num_feature_2244,0.025445001984850443
num_feature_581,0.025440403035439558
num_feature_352,0.025439782301145502
num_feature_1714,0.02541595058678668
num_feature_1956,0.025406797949976714
int_23_x_25,0.02532927429690456
meta_target_9_2_vs_target_2_1,0.02526444771202639
meta_target_5_1_vs_target_3_4,0.025204953073926097
diff_29_minus_42,0.0251748098897638
num_feature_2097,0.025064461488532697
meta_target_10_1_vs_target_9_2,0.02505925803437856
meta_target_9_3_vs_target_5_2,0.025022891912496473
int_62_x_88,0.025020328473978757
meta_target_6_4_vs_target_2_7,0.024828125637860573
meta_target_5_1_vs_target_6_3,0.024449489941616803
meta_target_9_8_vs_target_1_4,0.024435409535260837
num_feature_176,0.024382506924071966
meta_target_6_1_vs_target_5_1,0.024348467994352606
freq_cat_feature_66_x_cat_feature_46,0.024281466610936886
num_feature_1980,0.02416141964583172
is_null_num_feature_1956,0.02415819097466351
num_feature_279,0.024153117679318763
meta_target_1_3_vs_target_6_3,0.024067589173434947
meta_target_7_3_vs_target_6_3,0.023979341518213695
num_feature_107,0.02390782200792629
meta_target_2_8_vs_target_10_1,0.02389315947877307
num_feature_601,0.023764572646576877
num_feature_1421,0.023763080313584217
num_feature_90,0.02348987274831569
num_feature_759,0.02348645866083192
num_feature_2278,0.02347094222970985
meta_target_10_1_vs_target_6_4,0.02329396347254257
meta_target_5_1_vs_target_4_1,0.023284888560909975
num_feature_1816,0.02321578189952666
meta_target_6_2_vs_target_9_3,0.02313203209782663
num_feature_868,0.023074938647546717
ratio_1218_2330,0.023064645669799468
meta_target_9_8_vs_target_8_2,0.022972376178826654
num_feature_273,0.022972353969273916
int_50_x_105,0.022947461230778038
meta_target_10_1_vs_target_3_3,0.022860286066344278
int_25_x_62,0.022841056010522963
num_feature_1691,0.022828727170206606
meta_target_1_1_vs_target_4_1,0.022742835135451007
meta_target_9_8_vs_target_2_4,0.022425575810562936
num_feature_1201,0.022409940658354457
num_feature_1125,0.02238658713240464
num_feature_444,0.02237912246393736
meta_target_1_3_vs_target_1_5,0.02227396572154597
num_feature_1369,0.02226533573616423
null_pca_4,0.022199968953050785
num_feature_1376,0.022182360437950566
is_null_num_feature_141,0.022105938839188734
num_feature_375,0.02206507298273474
num_feature_599,0.0219910732044845
meta_target_1_3_vs_target_1_1,0.02197260997292393
row_max,0.021918479987717895
freq_cat_feature_39,0.021880178104853047
num_feature_222,0.021799071764864224
meta_target_1_2_vs_target_2_7,0.021773291567500467
meta_target_9_8_vs_target_2_5,0.02166895793894193
meta_target_1_5_vs_target_6_3,0.021660015592286384
meta_target_2_5_vs_target_1_3,0.021621514122560966
num_feature_283,0.021522633013861887
num_feature_2098,0.021372373488744063
ratio_1953_95,0.0212734894034174
num_feature_975,0.02124252069802078
meta_target_6_2_vs_target_9_5,0.021100620503486576
num_feature_1044,0.021097042443684506
num_feature_442,0.021095766782833033
num_feature_1784,0.021005549290795334
meta_target_9_5_vs_target_7_1,0.02098716669397388
num_feature_111,0.020947267489562344
ratio_1218_480,0.020858440819268225
meta_target_9_1_vs_target_3_1,0.02083825091927304
te_cat_feature_9_target_1_1,0.020803487652811203
num_feature_50,0.020753361334339943
freq_cat_feature_10,0.02074222629115603
num_feature_1963,0.02072561198476149
meta_target_1_2_vs_target_7_1,0.020619856099227996
num_feature_314,0.020555020526371176
meta_target_3_5_vs_target_8_1,0.0204418584199703
num_feature_1517,0.020427037711384644
te_cat_feature_9_target_1_3,0.02022629222445534
meta_target_9_6_vs_target_5_1,0.02021345318336326
num_feature_965,0.020055657886688782
num_feature_1774,0.019842747248637427
meta_target_9_1_vs_target_2_5,0.019771580277201665
num_feature_216,0.019717368933813123
num_feature_1195,0.019653705428858127
num_feature_946,0.019624634152898834
meta_target_5_1_vs_target_10_1,0.019540045571605533
num_feature_387,0.0194982869410055
meta_target_9_4_vs_target_8_1,0.019396190466085303
meta_target_6_1_vs_target_6_2,0.019315811228071158
num_feature_2231,0.019302475363903233
num_feature_1526,0.019286046110782412
is_null_num_feature_253,0.019188589890230062
num_feature_788,0.01913411637227455
num_feature_1701,0.01900884712904324
meta_target_1_2_vs_target_9_7,0.018921046887773532
num_feature_1986,0.018865254990910345
meta_target_9_5_vs_target_4_1,0.01883022826385602
num_feature_1147,0.018729833886048732
is_null_num_feature_1674,0.01861843133184213
meta_target_7_1_vs_target_1_3,0.018508687990967033
num_feature_2195,0.01845882007891846
num_feature_943,0.018372382913494443
meta_target_8_1_vs_target_6_5,0.018353681985138075
num_feature_149,0.018093548571516346
meta_target_5_2_vs_target_7_3,0.018049520793024708
is_null_num_feature_1445,0.018047785586430318
num_feature_2178,0.018047377869511824
is_null_num_feature_1619,0.018047032790015023
meta_target_9_6_vs_target_6_4,0.017873994051072626
meta_target_8_2_vs_target_1_5,0.017851844418274625
meta_target_1_4_vs_target_1_2,0.01782493753968298
num_feature_2162,0.01780255943495411
num_feature_1301,0.01758117339728095
num_feature_2001,0.01755272795717436
meta_target_2_4_vs_target_2_6,0.01743707432033339
meta_target_5_2_vs_target_5_1,0.017432314342475608
freq_cat_feature_32,0.01735343731400124
meta_target_2_1_vs_target_1_3,0.017342537100140297
meta_target_6_3_vs_target_1_3,0.0173107512663502
num_feature_26,0.01722647596324663
is_null_num_feature_1156,0.017205344551055223
num_feature_1014,0.017203982659257846
num_feature_1971,0.017176080622687547
num_feature_440,0.017045743943129438
num_feature_1748,0.016922738036396733
num_feature_1102,0.016892982857486624
ratio_1953_18,0.016833938763969256
num_feature_1815,0.016698572893933415
is_null_num_feature_1485,0.016506427064786305
meta_target_9_2_vs_target_6_1,0.016501437357556752
num_feature_1692,0.01648790741621037
is_null_num_feature_965,0.016353718464466427
num_feature_1911,0.016346775658277798
num_feature_512,0.016329836345676522
meta_target_9_3_vs_target_3_3,0.016271241708152643
num_feature_1753,0.016140060839811995
num_feature_2215,0.016130674145990422
num_feature_1116,0.016109234653998074
null_pca_13,0.016018592609688426
freq_cat_feature_45,0.01584436991025312
num_feature_1214,0.015842097452141664
num_feature_2273,0.015713427140247163
freq_cat_feature_49,0.01570199222244205
meta_target_2_2_vs_target_6_3,0.015696188796634654
meta_target_9_5_vs_target_2_1,0.015691927757922837
is_null_num_feature_35,0.015651384653888947
num_feature_1179,0.015642255125661076
num_feature_1414,0.015581806240321577
num_feature_6,0.015497764235738818
ratio_1218_18,0.015422079805355864
null_pca_12,0.015381143762787075
num_feature_799,0.015343022036798083
num_feature_1463,0.015202500764995328
meta_target_3_4_vs_target_10_1,0.015150120283833465
num_feature_1502,0.0151299433361121
num_feature_1855,0.015086499534779661
num_feature_16,0.015071830835338322
num_feature_1730,0.015061616331743825
meta_target_9_2_vs_target_3_3,0.014872135806311644
num_feature_1587,0.01486945064537813
meta_target_1_2_vs_target_1_3,0.014844436072412329
num_feature_1217,0.014821884689983168
meta_target_4_1_vs_target_9_5,0.01470850780523489
num_feature_907,0.014634402957738622
num_feature_1418,0.014633136342447511
meta_target_2_4_vs_target_9_8,0.01460722541677031
num_feature_721,0.014462376053587116
num_feature_1181,0.014360800238029287
meta_target_9_1_vs_target_9_7,0.014318499736258507
num_feature_38,0.014315202875301693
null_pca_14,0.014303136353763672
meta_target_6_2_vs_target_9_2,0.01429528069574977
num_feature_8,0.01418179277240867
num_feature_1903,0.014119001706116859
num_feature_48,0.01405053615397855
diff_33_minus_29,0.014039723244316779
num_feature_547,0.014028173163931774
num_feature_464,0.014027814274496914
num_feature_194,0.014010453231227396
meta_target_2_7_vs_target_1_2,0.013762631593561413
num_feature_682,0.013656720265814966
meta_target_8_3_vs_target_6_2,0.013613482073015493
num_feature_1151,0.013577903424060535
num_feature_2239,0.013488997825706051
num_feature_1645,0.013426125955120393
meta_target_9_7_vs_target_4_1,0.013421298911063953
meta_target_3_3_vs_target_9_5,0.013380546928679357
meta_target_9_2_vs_target_1_4,0.013301874881625363
freq_cat_feature_56,0.013299289213580999
num_feature_989,0.013248602432263772
num_feature_837,0.013246170420299838
freq_cat_feature_48,0.013204861259518266
num_feature_717,0.01320373652659544
num_feature_1213,0.013105195050591689
is_null_num_feature_2055,0.013078222964496167
num_feature_1300,0.013050792798265449
meta_target_3_3_vs_target_6_2,0.01301226728902481
meta_target_2_6_vs_target_6_2,0.012978668562123817
meta_target_2_2_vs_target_5_1,0.012873430803032725
num_feature_225,0.01275822142547208
int_23_x_62,0.012697524615582954
num_feature_503,0.012617546658282549
num_feature_46,0.012597824206876548
num_feature_253,0.012482973301518848
num_feature_771,0.012478725976728645
ratio_1953_1020,0.012476556504076032
num_feature_1429,0.012475296065773965
ratio_1953_1218,0.012378719215798238
num_feature_1400,0.0123700797584224
num_feature_360,0.012348692804919912
num_feature_708,0.01224716134568653
num_feature_88,0.012244835612919119
num_feature_215,0.012223554510414751
num_feature_2071,0.012186781815341977
num_feature_204,0.012146255941326851
num_feature_2288,0.012143571905400798
num_feature_1696,0.01213358134377747
num_feature_1891,0.012127013640436378
is_null_num_feature_646,0.012121253636202584
num_feature_2145,0.012090623817269495
num_feature_1977,0.012072832916834366
num_feature_1384,0.012060869480260245
num_feature_2115,0.01205327664002273
num_feature_258,0.012007272344308758
num_feature_1826,0.011956707658120173
num_feature_1601,0.01193699236847899
meta_target_3_3_vs_target_9_3,0.011909761442832551
meta_target_9_2_vs_target_10_1,0.011818862432140444
num_feature_650,0.011705138818424261
num_feature_2330_squared,0.011699361941933502
num_feature_2182,0.011696094491229317
num_feature_381,0.011583332124720444
meta_target_3_2_vs_target_1_3,0.011576719934108574
num_feature_1348,0.011575796445799516
num_feature_551,0.011560429848197471
num_feature_2372,0.01150278894211657
num_feature_480,0.011489323625464716
num_feature_284,0.01147077662755439
ratio_750_1020,0.011441843300507168
num_feature_221,0.011433250583074322
num_feature_840,0.01138912365227504
num_feature_1706,0.011370818103666592
num_feature_780,0.011296939672961913
num_feature_2289,0.011251745879614498
num_feature_27,0.011250543565236667
num_feature_174,0.011220152282519132
num_feature_2352,0.011091648577732224
num_feature_1890,0.011080275084089816
meta_target_1_1_vs_target_6_3,0.01102211687416474
num_feature_462,0.011012905405872672
num_feature_583,0.011010563465238635
num_feature_1589,0.010988755839828834
num_feature_1424,0.010906125409640447
num_feature_2363,0.010871990726192883
num_feature_621,0.010795035567391345
num_feature_1061,0.01074647766085956
freq_cat_feature_37,0.010739531526491153
num_feature_1353,0.010688237714735075
freq_cat_feature_61,0.010672073204253918
num_feature_1422,0.010648131561261986
meta_target_1_5_vs_target_9_7,0.010636232395163
meta_target_8_1_vs_target_6_1,0.010594752673913065
num_feature_2179,0.010589802429354481
num_feature_72,0.010565865230424
num_feature_1584,0.01051015812202934
num_feature_1222,0.010500437714900425
num_feature_2168,0.010471320735688601
num_feature_1219,0.010429320558825938
num_feature_609,0.010422436952828254
meta_target_3_1_vs_target_2_5,0.010405091526526463
num_feature_66,0.010362483977827743
num_feature_1444,0.01034231757073446
num_feature_979,0.010291134314939426
num_feature_356,0.010288322067131926
num_feature_1280,0.010278646926871424
num_feature_342,0.010247215013715671
num_feature_772,0.010204066464638187
num_feature_2169,0.010110489873452541
num_feature_230,0.010097557750521853
meta_target_2_1_vs_target_9_8,0.010079353897513592
int_27_x_87,0.010075530679442212
meta_target_2_5_vs_target_5_2,0.010034844114198818
num_feature_521,0.009991066178971369
num_feature_1361,0.009942452516184743
num_feature_1297,0.009928785930983888
num_feature_1126,0.009928216685896643
num_feature_418,0.009927017404380482
num_feature_977,0.009921116527668772
meta_target_3_4_vs_target_2_4,0.009876218966663923
num_feature_2304,0.009821182904772173
num_feature_2009,0.00976568083858817
meta_target_2_4_vs_target_1_3,0.009756445473186187
num_feature_1060,0.009747782223777618
num_feature_677,0.009733814844281478
meta_target_6_2_vs_target_2_6,0.009693622325410555
num_feature_494,0.009632940111901942
num_feature_1960,0.009630844022724058
meta_target_8_1_vs_target_2_7,0.009601884221101345
null_pca_8,0.009581035951025043
meta_target_2_6_vs_target_1_3,0.00957202514805454
num_feature_177,0.009506884645197144
num_feature_1472,0.009501834131272998
num_feature_276,0.009465810514112275
cat_feature_9,0.009328096011547923
num_feature_317,0.009292992238169047
meta_target_2_8_vs_target_1_2,0.009287369181841315
meta_target_5_1_vs_target_3_2,0.009260022653020887
num_feature_2282,0.009196025342163525
num_feature_1046,0.009190883891788655
ratio_750_2196,0.00913315574767574
meta_target_3_5_vs_target_10_1,0.00912315798820874
num_feature_1340,0.009088225442179852
meta_target_3_5_vs_target_9_3,0.00908607640055803
num_feature_29,0.00904270107999444
num_feature_1440,0.009021989709621455
num_feature_2167,0.009009218954865067
num_feature_1095,0.008953338248418524
meta_target_9_4_vs_target_1_5,0.008943668723876377
num_feature_1800,0.008871125697133858
num_feature_142,0.008858499882329396
num_feature_2165,0.00876540465081037
num_feature_2226,0.008758193579298367
int_62_x_87,0.008740927357937588
meta_target_9_3_vs_target_5_1,0.008729697622024711
meta_target_1_2_vs_target_6_3,0.008677346696273744
num_feature_130,0.008651886850939913
num_feature_2310,0.008633963659798164
num_feature_1808,0.008633067787718565
num_feature_147,0.008627051785794862
int_25_x_87,0.0086068071557401
ratio_750_480,0.008538481487685198
num_feature_2370,0.008516682997412943
is_null_num_feature_62,0.008481486602284039
num_feature_2134,0.008422793380532395
num_feature_575,0.008405140740378379
is_null_num_feature_963,0.008383855631000484
num_feature_509,0.008300624686000338
num_feature_2196_squared,0.008299844418835243
num_feature_1203,0.00827160050020199
num_feature_272,0.00822145331941525
num_feature_333,0.008177891444726014
meta_target_6_2_vs_target_6_1,0.008140034944233482
meta_target_6_3_vs_target_5_1,0.008110187718725287
num_feature_1887,0.008085625598557092
ratio_1953_780,0.008082848264840079
num_feature_615,0.008070682837426528
meta_target_9_7_vs_target_6_2,0.00804490504982195
num_feature_295,0.008034689954409055
ratio_750_2330,0.00802906056433827
num_feature_525,0.008016125740958035
is_null_num_feature_76,0.007998843461927365
num_feature_931,0.007990247822568575
num_feature_530,0.007949438271569425
num_feature_139,0.007902423777004638
num_feature_2190,0.007827563642326334
meta_target_2_7_vs_target_8_1,0.007812947934536235
meta_target_2_4_vs_target_1_4,0.00778938993517842
num_feature_1665,0.007769824161621602
num_feature_1021,0.007756836201222016
meta_target_3_3_vs_target_3_1,0.007742620751623575
num_feature_2208,0.0077308727668691755
num_feature_140,0.007593809339388937
num_feature_731,0.0075680588392812815
int_23_x_27,0.0075548769681393945
num_feature_2131,0.007531775116291166
num_feature_1,0.007494988175808547
num_feature_1435,0.007419126311877799
num_feature_1917,0.007322315183760617
meta_target_3_1_vs_target_7_3,0.007235713380504014
int_2_x_132,0.007100488126599464
num_feature_783,0.007025882604139436
num_feature_167,0.006980392115271955
num_feature_2240,0.006940335214126121
meta_target_5_2_vs_target_2_6,0.006939355588178312
num_feature_617,0.006854684684159296
num_feature_303,0.006775844584672617
meta_target_3_3_vs_target_5_1,0.006737412054618315
num_feature_1992,0.006732049846604146
is_null_num_feature_2058,0.006702716323461219
num_feature_23,0.006681942029953282
num_feature_1192,0.006649159176954719
cat_feature_28,0.006549066299986917
num_feature_2266,0.006546262203964243
num_feature_930,0.006505203686983452
num_feature_95_squared,0.006504423042239083
num_feature_1699,0.006456467913893078
meta_target_2_5_vs_target_7_3,0.0064390383585009245
meta_target_9_8_vs_target_2_2,0.006339044342855482
num_feature_856,0.006269399433356559
meta_target_8_1_vs_target_3_5,0.006206576962312473
num_feature_1818,0.006204552699303757
num_feature_2296,0.006203128940272588
int_23_x_88,0.006179210167494404
num_feature_683,0.00617261513839453
num_feature_720,0.006085980970669882
num_feature_2070,0.006084351577764053
ratio_1953_1018,0.006010272967339857
num_feature_1944,0.00599697450832707
num_feature_800,0.00599521472465303
is_null_num_feature_295,0.005950380073104768
meta_target_2_3_vs_target_9_1,0.005899957738667534
meta_target_6_3_vs_target_5_2,0.005765939396020031
meta_target_4_1_vs_target_2_6,0.005763223145870584
ratio_1953_2330,0.005740169770626728
cat_feature_37,0.005715328745225102
meta_target_9_7_vs_target_5_1,0.005709680672556181
num_feature_1250,0.005681692528867655
meta_target_7_1_vs_target_5_1,0.005677539260794077
num_feature_1602,0.005653906432113039
num_feature_492,0.005644777374441833
meta_target_3_4_vs_target_2_1,0.005628195225934455
meta_target_2_5_vs_target_9_1,0.00560224400649262
num_feature_2365,0.005575065146968589
num_feature_1057,0.005567868482038845
num_feature_488,0.005522911500077392
num_feature_1427,0.0055163482619747595
num_feature_250,0.005494237186809778
num_feature_1680,0.005475083965748323
num_feature_252,0.005465755358707951
num_feature_414,0.005463569070909002
num_feature_1411,0.005439465546232433
num_feature_1446,0.005424856041095707
int_27_x_88,0.005334527824606954
num_feature_1371,0.005329949296091993
num_feature_696,0.005286213826158375
meta_target_1_4_vs_target_6_3,0.005225857353938118
num_feature_1009,0.005223361772530115
num_feature_2117,0.005212966573923895
null_pca_11,0.005130766958806121
num_feature_693,0.005124294285756804
num_feature_922,0.005103164784606203
ratio_750_2259,0.005087854592640898
num_feature_620,0.005086182775619677
num_feature_1962,0.0049485686461006526
num_feature_1291,0.004947517802422699
num_feature_2371,0.004871971505155644
num_feature_1347,0.0048497583174175185
meta_target_9_8_vs_target_7_1,0.004801351477791848
num_feature_1129,0.004764316320761806
meta_target_6_1_vs_target_3_5,0.004683753340908929
num_feature_1715,0.0046451264843294215
num_feature_210,0.0046403885425597945
num_feature_2234,0.004602454683967148
num_feature_1823,0.004596986959575221
num_feature_883,0.0045790910770194555
null_pca_19,0.004572003408336545
num_feature_2342,0.004562152560971311
meta_target_3_5_vs_target_3_4,0.004557765716220737
num_feature_2129,0.004553886095350233
num_feature_2293,0.004534598781321432
num_feature_476,0.004517111333639103
num_feature_1315,0.004504732222858089
num_feature_1921,0.004495680617911066
num_feature_1489,0.0044142325125169106
cat_feature_45,0.0043989424389530045
num_feature_1536,0.004374614348565346
meta_target_5_1_vs_target_2_3,0.004359136281829946
num_feature_1563,0.004359049430502323
ratio_116_124,0.004345448007460898
num_feature_2246,0.004334773915028718
num_feature_1926,0.004313171440807916
num_feature_1087,0.004282122720108277
num_feature_2046,0.0042782384685570865
num_feature_2034,0.004190192350408555
meta_target_2_6_vs_target_9_3,0.004169644783157392
num_feature_966,0.004082785573998828
num_feature_102,0.0040367793588079615
meta_target_6_2_vs_target_2_3,0.004024175633894991
int_18_x_51,0.00401739554737692
num_feature_153,0.0039839879789984114
num_feature_1632,0.003957745336418828
num_feature_982,0.0039245924286708716
num_feature_108,0.003918684625611701
num_feature_626,0.00391361304361987
num_feature_1681,0.00390397597131577
num_feature_2024,0.0039011645096838606
num_feature_33,0.003887305586597367
num_feature_485,0.003840723240752594
num_feature_603,0.003838729963662601
num_feature_878,0.0038254213548541264
num_feature_2106,0.003820502127340807
num_feature_1676,0.003812683732099358
num_feature_767,0.003772593101109797
num_feature_853,0.0037625073711542484
num_feature_537,0.00374375373488861
meta_target_2_2_vs_target_2_6,0.0037390723471039406
int_46_x_60,0.0036693035458157204
num_feature_18,0.003650776896835629
num_feature_1096,0.0036504990286765552
num_feature_825,0.003644477318148876
num_feature_790,0.003641603535033854
num_feature_1018,0.0036404567561146603
num_feature_794,0.0036088203994130265
num_feature_505,0.003558354416502288
num_feature_1469,0.003550083261064489
num_feature_2265,0.003539359480623735
num_feature_711,0.003531874515704622
num_feature_522,0.00351572696767427
num_feature_2016,0.003508626242154968
num_feature_2207,0.0034880427402482627
num_feature_776,0.0034817228515979875
num_feature_1476,0.0034344353751227137
num_feature_1083,0.00341795738119524
num_feature_942,0.003414685044405615
num_feature_408,0.00339909438283641
num_feature_269,0.0033758369751399286
num_feature_2201,0.003367258529454952
num_feature_1594,0.0033513142510181605
num_feature_600,0.0033008237527605696
num_feature_1866,0.003294581770366918
num_feature_1360,0.0032929364074124846
num_feature_945,0.003292689587587721
num_feature_1183,0.0032552200634359475
num_feature_985,0.003170792237015487
num_feature_2223,0.003088396800175273
num_feature_1245,0.00307766545995023
num_feature_538,0.0030402606082682174
num_feature_116,0.003033470685236256
num_feature_1976,0.0030297925696199045
num_feature_1317,0.0030170846295863992
num_feature_311,0.003000530516880783
num_feature_1004,0.002992752457987959
num_feature_456,0.0029673641292892543
num_feature_735,0.0029269442345363824
num_feature_1218_squared,0.0029205821054378964
meta_target_7_3_vs_target_6_2,0.0028978232275630486
meta_target_6_4_vs_target_3_2,0.0028336839011516516
num_feature_729,0.0028301092145033946
num_feature_2309,0.0028216817739376227
num_feature_322,0.0027845506791895048
num_feature_1374,0.0027843679256290515
num_feature_584,0.0027636245855548348
num_feature_916,0.0027526441172469286
num_feature_531,0.0027391000349617253
num_feature_1757,0.0027246245986117922
num_feature_1303,0.0026808136572018296
num_feature_1403,0.0026605991977678716
num_feature_842,0.002639867841890191
num_feature_657,0.002638157792801305
num_feature_1352,0.002637044046258791
num_feature_2314,0.002624786508412358
meta_target_9_1_vs_target_5_2,0.002615446302876146
num_feature_1643,0.002600381049020636
num_feature_642,0.002591323454512843
num_feature_1556,0.0025369183882985153
num_feature_1794,0.0024960878451162436
num_feature_99,0.0024791757658664043
num_feature_866,0.002469628649247613
num_feature_1842,0.002456405239904566
num_feature_1762,0.0024434748937068084
num_feature_2108,0.002436767633691795
ratio_750_18,0.002425429521093042
num_feature_2141,0.0023916916454557076
num_feature_224,0.0023867547040370505
meta_target_2_4_vs_target_6_4,0.002358442691121811
num_feature_1074,0.002269472225647077
num_feature_1101,0.002253108455117517
num_feature_463,0.0022298539704698425
num_feature_1844,0.00221423930440501
num_feature_240,0.0022071268905408336
ratio_1953_2097,0.0022021144091681935
num_feature_1215,0.0021941054140263007
num_feature_900,0.0021273151367331715
num_feature_839,0.002107332883356308
num_feature_2027,0.002104136238223553
num_feature_1446_squared,0.0020781873390334983
num_feature_385,0.0020737112563415493
num_feature_660,0.0020463084435524523
num_feature_649,0.002015830099231452
num_feature_93,0.0020089960806792487
num_feature_233,0.0020070848880255924
num_feature_1519,0.002001239256105338
num_feature_2249,0.0020010589608845946
num_feature_2224,0.0019957682499856986
num_feature_915,0.0019812093942304498
num_feature_1037,0.001978956530982551
num_feature_2357,0.001955826492403055
meta_target_6_5_vs_target_3_5,0.0019368045438249147
num_feature_1995,0.0019333777406935254
int_29_x_33,0.0019114799714478972
num_feature_364,0.0019113240076652105
num_feature_699,0.0019062585837321816
freq_cat_feature_34,0.001905256804148499
num_feature_450,0.0018792481072582344
num_feature_1558,0.0018621561170404915
num_feature_2251,0.001847040860350177
num_feature_2348,0.0018210071676888439
num_feature_1249,0.0018001586416423083
num_feature_1554,0.0017918101507572752
num_feature_237,0.0017809834489196843
num_feature_2126,0.001774913077907999
num_feature_7,0.0017623383350983616
num_feature_1186,0.0017528782192366172
meta_target_1_4_vs_target_1_1,0.0017514041071623263
num_feature_379,0.0017502212566447004
num_feature_933,0.001748618647491989
num_feature_5,0.00173319916812135
num_feature_532,0.0017280109907832238
num_feature_53,0.0016719892042152164
num_feature_2174,0.0016587295009765194
num_feature_97,0.0016347725733481873
num_feature_1552,0.0016191944783924513
cat_feature_51,0.0015955623669155284
num_feature_502,0.0015742877917571687
